16790000,191431675430624
16790100,191436348610299
16790200,191448847888202
16790300,191448756048249
16790400,192671466299686
16790500,195083611775259
16790600,196797619714286
16790700,196796590499112
16790800,196796590579413
16790900,196807055387286
16791000,198956121305054
16791100,198933507919533
16791200,199063289340264
16791300,199013295698695
16791400,196583161162838
16791500,196282665677964
16791600,196479549950186
16791700,196228992699113
16791800,201693139838319
16791900,202987290824460
16792000,205988499592308
16792100,206017847677015
16792200,208017843860828
16792300,208218478070261
16792400,208213086574786
16792500,208136568459645
16792600,208135445108348
16792700,208190738087339
16792800,209064962654424
16792900,209270780613733
16793000,209299218032936
16793100,209253988722978
16793200,210060726878944
16793300,210063078810337
16793400,210741481245866
16793500,210613692405014
16793600,211431348332002
16793700,211329111967818
16793800,211048394651900
16793900,211049641373210
16794000,211016712324207
16794100,211266385252990
16794200,207614843102299
16794300,207622709560055
16794400,207508705997959
16794500,207560101440135
16794600,207859319121234
16794700,207852856313027
16794800,207844201112330
16794900,207891894769223
16795000,207876900498070
16795100,207677155169577
16795200,207663256082337
16795300,207161982353106
16795400,207047621039142
16795500,205611491203347
16795600,205269492667414
16795700,203566615447058
16795800,203448222731952
16795900,202522647837091
16796000,201534292119229
16796100,200227158571122
16796200,200181082393553
16796300,200102122904578
16796400,199879379802974
16796500,199879379774664
16796600,199268904652761
16796700,198564577802581
16796800,198558677558831
16796900,198201589896653
16797000,197595610838568
16797100,196989451316238
16797200,195882105454878
16797300,195583316508656
16797400,195532993886204
16797500,196024625503657
16797600,195424467944071
16797700,195318626036986
16797800,196918761271266
16797900,196656040912402
16798000,196159415947719
16798100,190610556349112
16798200,182712717523434
16798300,182762394292369
16798400,182849208906898
16798500,180696297836916
16798600,180575530761495
16798700,180329732635890
16798800,178607497119678
16798900,177578655113816
16799000,176784690827999
16799100,176495328624382
16799200,173130494874132
16799300,171760040436993
16799400,156562274347427
16799500,139679848594954
16799600,137180669963913
16799700,139414059198864
16799800,145260300959267
16799900,145764863290280
16800000,135251516037365
16800100,125648675157842
16800200,122859427241767
16800300,104485656878299
16800400,94368295327358
16800500,73596942515368
16800600,55830194360267
16800700,45085864809847
16800800,35673032682608
16800900,32079767633247
16801000,32703759735590
16801100,27179949258341
16801200,20730951053975
16801300,20231250833743
16801400,22933782749498
16801500,19075675359378
16801600,15162186328446
16801700,15112856590983
16801800,13076692238525
16801900,16615057708092
16802000,15532534307413
16802100,13374983856974
16802200,9633502772419
16802300,8372555760853
16802400,7685066277935
16802500,9020476926939
16802600,9068714698961
16802700,8251248825297
16802800,8283068280639
16802900,7917204213658
16803000,7413233371367
16803100,6631111515734
16803200,5711547832947
16803300,5655439587066
16803400,5777608036545
16803500,5683094043381
16803600,6287895264160
16803700,8200509205585
16803800,10130841961981
16803900,9919732779197
16804000,9755548562942
16804100,10135021098324
16804200,10520956170306
16804300,10925544107942
16804400,9950645906429
16804500,10439445483282
16804600,10173679060975
16804700,10298874135793
16804800,10183438339625
16804900,10090443727397
16805000,10060090560452
16805100,9773953113887
16805200,9459524309798
16805300,9330902892222
16805400,8795091699776
16805500,8933862353032
16805600,9378454834480
16805700,9335084137101
16805800,9651985183051
16805900,9812854761860
16806000,9921371714001
16806100,10471881272783
16806200,10705639860694
16806300,11955742886959
16806400,11422907456089
16806500,11991122867458
16806600,11482751545228
16806700,11803016544084
16806800,12272149879945
16806900,12413044714557
16807000,12769949722887
16807100,13560485561499
16807200,16057689598701
16807300,17344727888099
16807400,15379691109811
16807500,12050149422877
16807600,11546706831977
16807700,11091351623495
16807800,11014058666237
16807900,10570090120052
16808000,10721367314267
16808100,10571878067415
16808200,10293925234071
16808300,9769257315537
16808400,9779213720663
16808500,9637185265723
16808600,10548885148570
16808700,11761183613054
16808800,11907112375880
16808900,10922946335518
16809000,10728165030435
16809100,10736353769583
16809200,11362913663818
16809300,10514934785351
16809400,11269426200231
16809500,10954989489729
16809600,10302061113428
16809700,9876847744883
16809800,10003797437621
16809900,10078903961170
